"IDitin","IDesp","Any","Date","Nindiv","longitud","LAT","LNG"
"82","piepra","2012","20/6/2012",1,2196,40.8944942035,0.295664088281
"82","piepra","2022","1/3/2022",4,2196,40.8944942035,0.295664088281
"82","piepra","2013","5/7/2013",2,2196,40.8944942035,0.295664088281
"82","piepra","2007","12/7/2007",3,2196,40.8944942035,0.295664088281
"82","piepra","2010","2/7/2010",2,2196,40.8944942035,0.295664088281
"82","piepra","2018","28/6/2018",1,2196,40.8944942035,0.295664088281
"82","piepra","2015","27/8/2015",2,2196,40.8944942035,0.295664088281
"82","piepra","2020","12/8/2020",1,2196,40.8944942035,0.295664088281
"82","piepra","2008","6/8/2008",9,2196,40.8944942035,0.295664088281
"82","piepra","2010","26/5/2010",2,2196,40.8944942035,0.295664088281
"82","piepra","2014","18/6/2014",1,2196,40.8944942035,0.295664088281
"82","piepra","2006","5/5/2006",2,2196,40.8944942035,0.295664088281
"82","piepra","2020","29/6/2020",8,2196,40.8944942035,0.295664088281
"82","piepra","2021","28/6/2021",1,2196,40.8944942035,0.295664088281
"82","piepra","2006","24/5/2006",7,2196,40.8944942035,0.295664088281
"82","piepra","2011","10/7/2011",3,2196,40.8944942035,0.295664088281
"82","piepra","2010","9/7/2010",1,2196,40.8944942035,0.295664088281
"82","piepra","2022","19/5/2022",1,2196,40.8944942035,0.295664088281
"82","piepra","2010","3/6/2010",5,2196,40.8944942035,0.295664088281
"82","piepra","2015","7/6/2015",7,2196,40.8944942035,0.295664088281
"82","piepra","2018","25/6/2018",3,2196,40.8944942035,0.295664088281
"82","piepra","2020","4/8/2020",2,2196,40.8944942035,0.295664088281
"82","piepra","2013","12/6/2013",6,2196,40.8944942035,0.295664088281
"82","piepra","2008","5/9/2008",9,2196,40.8944942035,0.295664088281
"82","piepra","2019","8/6/2019",2,2196,40.8944942035,0.295664088281
"82","piepra","2013","16/4/2013",1,2196,40.8944942035,0.295664088281
"82","piepra","2021","18/9/2021",1,2196,40.8944942035,0.295664088281
"82","piepra","2006","12/4/2006",1,2196,40.8944942035,0.295664088281
"82","piepra","2013","2/8/2013",2,2196,40.8944942035,0.295664088281
"82","piepra","2016","26/4/2016",2,2196,40.8944942035,0.295664088281
"82","piepra","2021","5/8/2021",1,2196,40.8944942035,0.295664088281
"82","piepra","2013","13/5/2013",1,2196,40.8944942035,0.295664088281
"82","piepra","2018","17/4/2018",1,2196,40.8944942035,0.295664088281
"82","piepra","2010","14/7/2010",1,2196,40.8944942035,0.295664088281
"82","piepra","2008","4/7/2008",13,2196,40.8944942035,0.295664088281
"82","piepra","2020","3/6/2020",7,2196,40.8944942035,0.295664088281
"82","piepra","2010","27/4/2010",2,2196,40.8944942035,0.295664088281
"82","piepra","2022","15/4/2022",1,2196,40.8944942035,0.295664088281
"82","piepra","2011","22/6/2011",1,2196,40.8944942035,0.295664088281
"82","piepra","2010","27/8/2010",1,2196,40.8944942035,0.295664088281
"83","piepra","2019","29/4/2019",6,1794,41.6699048356,2.34696928514
"83","piepra","2021","26/6/2021",23,1794,41.6699048356,2.34696928514
"83","piepra","2021","29/5/2021",19,1794,41.6699048356,2.34696928514
"83","piepra","2005","9/4/2005",1,1794,41.6699048356,2.34696928514
"83","piepra","2021","9/3/2021",6,1794,41.6699048356,2.34696928514
"83","piepra","2019","30/5/2019",12,1794,41.6699048356,2.34696928514
"83","piepra","2020","26/5/2020",18,1794,41.6699048356,2.34696928514
"83","piepra","2019","15/9/2019",6,1794,41.6699048356,2.34696928514
"83","piepra","2020","8/8/2020",10,1794,41.6699048356,2.34696928514
"83","piepra","2006","27/5/2006",19,1794,41.6699048356,2.34696928514
"83","piepra","2006","11/9/2006",1,1794,41.6699048356,2.34696928514
"83","piepra","2022","19/6/2022",17,1794,41.6699048356,2.34696928514
"83","piepra","2006","15/3/2006",8,1794,41.6699048356,2.34696928514
"83","piepra","2022","21/5/2022",12,1794,41.6699048356,2.34696928514
"83","piepra","2005","30/9/2005",16,1794,41.6699048356,2.34696928514
"83","piepra","2020","27/6/2020",21,1794,41.6699048356,2.34696928514
"83","piepra","2006","25/6/2006",7,1794,41.6699048356,2.34696928514
"83","piepra","2006","7/3/2006",1,1794,41.6699048356,2.34696928514
"83","piepra","2005","18/6/2005",8,1794,41.6699048356,2.34696928514
"83","piepra","2005","3/4/2005",1,1794,41.6699048356,2.34696928514
"83","piepra","2006","20/5/2006",29,1794,41.6699048356,2.34696928514
"83","piepra","2005","4/7/2005",6,1794,41.6699048356,2.34696928514
"83","piepra","2006","10/6/2006",49,1794,41.6699048356,2.34696928514
"83","piepra","2021","17/3/2021",2,1794,41.6699048356,2.34696928514
"83","piepra","2006","8/4/2006",26,1794,41.6699048356,2.34696928514
"83","piepra","2006","29/7/2006",1,1794,41.6699048356,2.34696928514
"83","piepra","2005","16/8/2005",2,1794,41.6699048356,2.34696928514
"83","piepra","2022","5/6/2022",33,1794,41.6699048356,2.34696928514
"83","piepra","2020","26/9/2020",6,1794,41.6699048356,2.34696928514
"83","piepra","2019","19/8/2019",8,1794,41.6699048356,2.34696928514
"83","piepra","2005","24/6/2005",14,1794,41.6699048356,2.34696928514
"83","piepra","2021","24/4/2021",3,1794,41.6699048356,2.34696928514
"83","piepra","2021","19/6/2021",32,1794,41.6699048356,2.34696928514
"83","piepra","2019","12/9/2019",2,1794,41.6699048356,2.34696928514
"83","piepra","2005","14/7/2005",12,1794,41.6699048356,2.34696928514
"83","piepra","2020","21/8/2020",9,1794,41.6699048356,2.34696928514
"83","piepra","2006","13/5/2006",20,1794,41.6699048356,2.34696928514
"83","piepra","2022","1/4/2022",7,1794,41.6699048356,2.34696928514
"83","piepra","2005","23/7/2005",6,1794,41.6699048356,2.34696928514
"83","piepra","2005","12/8/2005",7,1794,41.6699048356,2.34696928514
"83","piepra","2019","17/3/2019",3,1794,41.6699048356,2.34696928514
"83","piepra","2005","12/6/2005",38,1794,41.6699048356,2.34696928514
"83","piepra","2021","22/3/2021",4,1794,41.6699048356,2.34696928514
"83","piepra","2019","4/7/2019",14,1794,41.6699048356,2.34696928514
"83","piepra","2022","10/7/2022",10,1794,41.6699048356,2.34696928514
"83","piepra","2006","12/4/2006",14,1794,41.6699048356,2.34696928514
"83","piepra","2020","18/6/2020",29,1794,41.6699048356,2.34696928514
"83","piepra","2020","2/7/2020",16,1794,41.6699048356,2.34696928514
"83","piepra","2022","5/4/2022",4,1794,41.6699048356,2.34696928514
"83","piepra","2019","3/6/2019",13,1794,41.6699048356,2.34696928514
"83","piepra","2020","8/3/2020",9,1794,41.6699048356,2.34696928514
"83","piepra","2006","7/5/2006",9,1794,41.6699048356,2.34696928514
"83","piepra","2022","16/4/2022",3,1794,41.6699048356,2.34696928514
"83","piepra","2005","30/4/2005",4,1794,41.6699048356,2.34696928514
"83","piepra","2019","23/6/2019",30,1794,41.6699048356,2.34696928514
"83","piepra","2020","10/9/2020",12,1794,41.6699048356,2.34696928514
"83","piepra","2022","3/3/2022",10,1794,41.6699048356,2.34696928514
"83","piepra","2022","11/9/2022",1,1794,41.6699048356,2.34696928514
"83","piepra","2006","27/3/2006",14,1794,41.6699048356,2.34696928514
"83","piepra","2006","6/8/2006",4,1794,41.6699048356,2.34696928514
"83","piepra","2019","12/8/2019",11,1794,41.6699048356,2.34696928514
"83","piepra","2021","5/6/2021",26,1794,41.6699048356,2.34696928514
"83","piepra","2021","15/5/2021",16,1794,41.6699048356,2.34696928514
"83","piepra","2022","28/3/2022",4,1794,41.6699048356,2.34696928514
"83","piepra","2020","3/9/2020",19,1794,41.6699048356,2.34696928514
"83","piepra","2020","30/7/2020",6,1794,41.6699048356,2.34696928514
"83","piepra","2022","7/8/2022",2,1794,41.6699048356,2.34696928514
"83","piepra","2022","18/9/2022",4,1794,41.6699048356,2.34696928514
"83","piepra","2021","10/7/2021",3,1794,41.6699048356,2.34696928514
"83","piepra","2019","16/7/2019",9,1794,41.6699048356,2.34696928514
"83","piepra","2005","19/3/2005",3,1794,41.6699048356,2.34696928514
"83","piepra","2006","24/9/2006",2,1794,41.6699048356,2.34696928514
"83","piepra","2020","24/7/2020",9,1794,41.6699048356,2.34696928514
"83","piepra","2006","3/9/2006",3,1794,41.6699048356,2.34696928514
"83","piepra","2022","30/5/2022",20,1794,41.6699048356,2.34696928514
"83","piepra","2021","25/9/2021",11,1794,41.6699048356,2.34696928514
"83","piepra","2021","3/7/2021",19,1794,41.6699048356,2.34696928514
"83","piepra","2021","23/8/2021",3,1794,41.6699048356,2.34696928514
"83","piepra","2022","25/4/2022",9,1794,41.6699048356,2.34696928514
"83","piepra","2019","24/3/2019",6,1794,41.6699048356,2.34696928514
"83","piepra","2006","4/6/2006",29,1794,41.6699048356,2.34696928514
"83","piepra","2019","22/4/2019",6,1794,41.6699048356,2.34696928514
"83","piepra","2006","11/7/2006",6,1794,41.6699048356,2.34696928514
"83","piepra","2021","8/6/2021",26,1794,41.6699048356,2.34696928514
"83","piepra","2019","10/7/2019",5,1794,41.6699048356,2.34696928514
"83","piepra","2020","9/6/2020",29,1794,41.6699048356,2.34696928514
"83","piepra","2019","12/4/2019",1,1794,41.6699048356,2.34696928514
"83","piepra","2019","31/3/2019",6,1794,41.6699048356,2.34696928514
"83","piepra","2006","29/4/2006",27,1794,41.6699048356,2.34696928514
"83","piepra","2006","11/3/2006",11,1794,41.6699048356,2.34696928514
"83","piepra","2020","19/9/2020",22,1794,41.6699048356,2.34696928514
"83","piepra","2005","4/9/2005",7,1794,41.6699048356,2.34696928514
"83","piepra","2006","16/7/2006",7,1794,41.6699048356,2.34696928514
"83","piepra","2020","5/3/2020",11,1794,41.6699048356,2.34696928514
"83","piepra","2021","8/5/2021",12,1794,41.6699048356,2.34696928514
"83","piepra","2005","2/8/2005",8,1794,41.6699048356,2.34696928514
"83","piepra","2019","19/6/2019",22,1794,41.6699048356,2.34696928514
"83","piepra","2021","24/7/2021",3,1794,41.6699048356,2.34696928514
"83","piepra","2005","28/8/2005",2,1794,41.6699048356,2.34696928514
"83","piepra","2020","18/7/2020",25,1794,41.6699048356,2.34696928514
"83","piepra","2006","2/4/2006",17,1794,41.6699048356,2.34696928514
"83","piepra","2006","22/4/2006",21,1794,41.6699048356,2.34696928514
"83","piepra","2005","16/4/2005",2,1794,41.6699048356,2.34696928514
"83","piepra","2022","3/7/2022",12,1794,41.6699048356,2.34696928514
"83","piepra","2019","20/5/2019",14,1794,41.6699048356,2.34696928514
"83","piepra","2019","10/3/2019",1,1794,41.6699048356,2.34696928514
"83","piepra","2019","29/8/2019",10,1794,41.6699048356,2.34696928514
"83","piepra","2005","25/9/2005",38,1794,41.6699048356,2.34696928514
"83","piepra","2022","24/7/2022",1,1794,41.6699048356,2.34696928514
"83","piepra","2021","6/3/2021",6,1794,41.6699048356,2.34696928514
"83","piepra","2005","28/5/2005",15,1794,41.6699048356,2.34696928514
"83","piepra","2021","7/8/2021",1,1794,41.6699048356,2.34696928514
"83","piepra","2020","27/8/2020",26,1794,41.6699048356,2.34696928514
"83","piepra","2021","31/7/2021",4,1794,41.6699048356,2.34696928514
"83","piepra","2022","15/8/2022",2,1794,41.6699048356,2.34696928514
"83","piepra","2022","25/6/2022",11,1794,41.6699048356,2.34696928514
"83","piepra","2020","31/5/2020",35,1794,41.6699048356,2.34696928514
"83","piepra","2005","5/6/2005",29,1794,41.6699048356,2.34696928514
"83","piepra","2006","2/7/2006",8,1794,41.6699048356,2.34696928514
"83","piepra","2019","4/5/2019",15,1794,41.6699048356,2.34696928514
"83","piepra","2019","24/9/2019",2,1794,41.6699048356,2.34696928514
"83","piepra","2021","2/4/2021",11,1794,41.6699048356,2.34696928514
"83","piepra","2022","29/4/2022",6,1794,41.6699048356,2.34696928514
"83","piepra","2005","22/5/2005",5,1794,41.6699048356,2.34696928514
"83","piepra","2019","28/7/2019",14,1794,41.6699048356,2.34696928514
"83","piepra","2020","11/7/2020",15,1794,41.6699048356,2.34696928514
"83","piepra","2021","17/7/2021",14,1794,41.6699048356,2.34696928514
"83","piepra","2022","7/5/2022",7,1794,41.6699048356,2.34696928514
"83","piepra","2020","15/8/2020",8,1794,41.6699048356,2.34696928514
"83","piepra","2005","23/4/2005",3,1794,41.6699048356,2.34696928514
"83","piepra","2022","14/5/2022",14,1794,41.6699048356,2.34696928514
"83","piepra","2006","23/8/2006",1,1794,41.6699048356,2.34696928514
"83","piepra","2019","4/9/2019",7,1794,41.6699048356,2.34696928514
"84","piepra","2006","18/8/2006",2,1169,42.1778822492,2.82044543397
"84","piepra","2006","29/5/2006",30,1169,42.1778822492,2.82044543397
"84","piepra","2007","2/7/2007",19,1169,42.1778822492,2.82044543397
"84","piepra","2006","7/7/2006",6,1169,42.1778822492,2.82044543397
"84","piepra","2006","1/6/2006",15,1169,42.1778822492,2.82044543397
"84","piepra","2006","10/9/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2006","3/5/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2007","18/9/2007",6,1169,42.1778822492,2.82044543397
"84","piepra","2007","27/7/2007",7,1169,42.1778822492,2.82044543397
"84","piepra","2007","7/4/2007",15,1169,42.1778822492,2.82044543397
"84","piepra","2007","26/8/2007",4,1169,42.1778822492,2.82044543397
"84","piepra","2006","22/5/2006",4,1169,42.1778822492,2.82044543397
"84","piepra","2007","17/3/2007",15,1169,42.1778822492,2.82044543397
"84","piepra","2007","5/8/2007",3,1169,42.1778822492,2.82044543397
"84","piepra","2007","26/9/2007",2,1169,42.1778822492,2.82044543397
"84","piepra","2006","21/7/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2007","12/5/2007",19,1169,42.1778822492,2.82044543397
"84","piepra","2006","14/5/2006",2,1169,42.1778822492,2.82044543397
"84","piepra","2006","1/9/2006",2,1169,42.1778822492,2.82044543397
"84","piepra","2007","23/4/2007",9,1169,42.1778822492,2.82044543397
"84","piepra","2006","6/3/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2006","25/3/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2007","20/7/2007",6,1169,42.1778822492,2.82044543397
"84","piepra","2006","28/8/2006",3,1169,42.1778822492,2.82044543397
"84","piepra","2006","30/6/2006",9,1169,42.1778822492,2.82044543397
"84","piepra","2007","1/6/2007",13,1169,42.1778822492,2.82044543397
"84","piepra","2007","3/9/2007",4,1169,42.1778822492,2.82044543397
"84","piepra","2006","15/6/2006",11,1169,42.1778822492,2.82044543397
"84","piepra","2007","9/5/2007",17,1169,42.1778822492,2.82044543397
"84","piepra","2007","18/4/2007",2,1169,42.1778822492,2.82044543397
"84","piepra","2006","8/8/2006",4,1169,42.1778822492,2.82044543397
"84","piepra","2007","21/8/2007",1,1169,42.1778822492,2.82044543397
"84","piepra","2006","13/3/2006",1,1169,42.1778822492,2.82044543397
"84","piepra","2006","1/5/2006",4,1169,42.1778822492,2.82044543397
"84","piepra","2007","30/5/2007",31,1169,42.1778822492,2.82044543397
"84","piepra","2007","12/9/2007",6,1169,42.1778822492,2.82044543397
"84","piepra","2007","4/3/2007",6,1169,42.1778822492,2.82044543397
"84","piepra","2007","12/3/2007",21,1169,42.1778822492,2.82044543397
"84","piepra","2006","1/8/2006",6,1169,42.1778822492,2.82044543397
"84","piepra","2006","16/4/2006",2,1169,42.1778822492,2.82044543397
"84","piepra","2007","22/6/2007",42,1169,42.1778822492,2.82044543397
"84","piepra","2006","22/4/2006",8,1169,42.1778822492,2.82044543397
"84","piepra","2006","14/7/2006",9,1169,42.1778822492,2.82044543397
"84","piepra","2006","25/6/2006",12,1169,42.1778822492,2.82044543397
"84","piepra","2006","10/6/2006",14,1169,42.1778822492,2.82044543397
"84","piepra","2007","11/8/2007",3,1169,42.1778822492,2.82044543397
"84","piepra","2007","14/7/2007",14,1169,42.1778822492,2.82044543397
"84","piepra","2007","7/7/2007",28,1169,42.1778822492,2.82044543397
"84","piepra","2007","15/6/2007",32,1169,42.1778822492,2.82044543397
"85","piepra","2014","15/5/2014",7,1468,42.309052856,1.06549648667
"85","piepra","2019","20/5/2019",10,1468,42.309052856,1.06549648667
"85","piepra","2019","12/3/2019",10,1468,42.309052856,1.06549648667
"85","piepra","2010","11/9/2010",2,1468,42.309052856,1.06549648667
"85","piepra","2016","24/6/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2008","23/6/2008",1,1468,42.309052856,1.06549648667
"85","piepra","2019","30/4/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2016","19/9/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2007","2/3/2007",1,1468,42.309052856,1.06549648667
"85","piepra","2021","7/7/2021",6,1468,42.309052856,1.06549648667
"85","piepra","2009","8/7/2009",4,1468,42.309052856,1.06549648667
"85","piepra","2007","15/5/2007",4,1468,42.309052856,1.06549648667
"85","piepra","2014","24/3/2014",7,1468,42.309052856,1.06549648667
"85","piepra","2020","19/7/2020",16,1468,42.309052856,1.06549648667
"85","piepra","2010","16/5/2010",4,1468,42.309052856,1.06549648667
"85","piepra","2006","5/4/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2006","26/8/2006",1,1468,42.309052856,1.06549648667
"85","piepra","2007","24/6/2007",6,1468,42.309052856,1.06549648667
"85","piepra","2020","10/6/2020",2,1468,42.309052856,1.06549648667
"85","piepra","2016","7/9/2016",4,1468,42.309052856,1.06549648667
"85","piepra","2014","1/9/2014",8,1468,42.309052856,1.06549648667
"85","piepra","2020","28/7/2020",6,1468,42.309052856,1.06549648667
"85","piepra","2017","22/4/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2020","25/9/2020",13,1468,42.309052856,1.06549648667
"85","piepra","2008","22/4/2008",1,1468,42.309052856,1.06549648667
"85","piepra","2019","4/4/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2008","30/8/2008",7,1468,42.309052856,1.06549648667
"85","piepra","2014","6/8/2014",1,1468,42.309052856,1.06549648667
"85","piepra","2019","10/6/2019",1,1468,42.309052856,1.06549648667
"85","piepra","2017","17/6/2017",5,1468,42.309052856,1.06549648667
"85","piepra","2015","30/8/2015",3,1468,42.309052856,1.06549648667
"85","piepra","2006","13/3/2006",1,1468,42.309052856,1.06549648667
"85","piepra","2010","26/9/2010",7,1468,42.309052856,1.06549648667
"85","piepra","2019","12/5/2019",7,1468,42.309052856,1.06549648667
"85","piepra","2010","24/6/2010",3,1468,42.309052856,1.06549648667
"85","piepra","2007","5/7/2007",7,1468,42.309052856,1.06549648667
"85","piepra","2016","9/7/2016",7,1468,42.309052856,1.06549648667
"85","piepra","2009","12/9/2009",3,1468,42.309052856,1.06549648667
"85","piepra","2007","26/7/2007",4,1468,42.309052856,1.06549648667
"85","piepra","2014","21/7/2014",2,1468,42.309052856,1.06549648667
"85","piepra","2019","2/3/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2022","30/9/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2006","14/5/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2008","25/8/2008",4,1468,42.309052856,1.06549648667
"85","piepra","2022","30/5/2022",5,1468,42.309052856,1.06549648667
"85","piepra","2014","27/8/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2008","18/7/2008",4,1468,42.309052856,1.06549648667
"85","piepra","2007","29/6/2007",7,1468,42.309052856,1.06549648667
"85","piepra","2019","19/3/2019",9,1468,42.309052856,1.06549648667
"85","piepra","2007","31/5/2007",13,1468,42.309052856,1.06549648667
"85","piepra","2022","8/8/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2017","7/7/2017",2,1468,42.309052856,1.06549648667
"85","piepra","2017","10/3/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2017","17/3/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2014","6/6/2014",6,1468,42.309052856,1.06549648667
"85","piepra","2017","1/7/2017",5,1468,42.309052856,1.06549648667
"85","piepra","2017","19/8/2017",7,1468,42.309052856,1.06549648667
"85","piepra","2019","9/4/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2010","3/7/2010",3,1468,42.309052856,1.06549648667
"85","piepra","2021","27/6/2021",7,1468,42.309052856,1.06549648667
"85","piepra","2007","7/5/2007",2,1468,42.309052856,1.06549648667
"85","piepra","2007","17/4/2007",4,1468,42.309052856,1.06549648667
"85","piepra","2015","7/5/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2019","19/9/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2009","21/3/2009",4,1468,42.309052856,1.06549648667
"85","piepra","2016","20/7/2016",4,1468,42.309052856,1.06549648667
"85","piepra","2008","26/9/2008",2,1468,42.309052856,1.06549648667
"85","piepra","2019","16/7/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2010","4/9/2010",9,1468,42.309052856,1.06549648667
"85","piepra","2010","13/6/2010",2,1468,42.309052856,1.06549648667
"85","piepra","2007","16/9/2007",8,1468,42.309052856,1.06549648667
"85","piepra","2022","27/6/2022",3,1468,42.309052856,1.06549648667
"85","piepra","2016","27/7/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2019","6/9/2019",4,1468,42.309052856,1.06549648667
"85","piepra","2015","22/9/2015",1,1468,42.309052856,1.06549648667
"85","piepra","2014","4/4/2014",6,1468,42.309052856,1.06549648667
"85","piepra","2021","1/4/2021",1,1468,42.309052856,1.06549648667
"85","piepra","2009","9/4/2009",1,1468,42.309052856,1.06549648667
"85","piepra","2022","16/4/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2019","10/8/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2022","11/7/2022",2,1468,42.309052856,1.06549648667
"85","piepra","2021","30/4/2021",1,1468,42.309052856,1.06549648667
"85","piepra","2020","5/7/2020",7,1468,42.309052856,1.06549648667
"85","piepra","2009","24/4/2009",1,1468,42.309052856,1.06549648667
"85","piepra","2010","30/5/2010",6,1468,42.309052856,1.06549648667
"85","piepra","2016","18/3/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2016","31/8/2016",3,1468,42.309052856,1.06549648667
"85","piepra","2010","31/7/2010",4,1468,42.309052856,1.06549648667
"85","piepra","2021","23/7/2021",2,1468,42.309052856,1.06549648667
"85","piepra","2015","18/6/2015",6,1468,42.309052856,1.06549648667
"85","piepra","2014","17/6/2014",3,1468,42.309052856,1.06549648667
"85","piepra","2009","4/9/2009",6,1468,42.309052856,1.06549648667
"85","piepra","2015","2/7/2015",3,1468,42.309052856,1.06549648667
"85","piepra","2007","2/9/2007",1,1468,42.309052856,1.06549648667
"85","piepra","2021","13/4/2021",1,1468,42.309052856,1.06549648667
"85","piepra","2014","19/4/2014",12,1468,42.309052856,1.06549648667
"85","piepra","2006","26/6/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2008","26/7/2008",7,1468,42.309052856,1.06549648667
"85","piepra","2014","17/3/2014",9,1468,42.309052856,1.06549648667
"85","piepra","2007","20/5/2007",10,1468,42.309052856,1.06549648667
"85","piepra","2006","29/5/2006",11,1468,42.309052856,1.06549648667
"85","piepra","2006","30/6/2006",12,1468,42.309052856,1.06549648667
"85","piepra","2021","13/6/2021",4,1468,42.309052856,1.06549648667
"85","piepra","2014","30/6/2014",3,1468,42.309052856,1.06549648667
"85","piepra","2008","25/3/2008",1,1468,42.309052856,1.06549648667
"85","piepra","2009","1/8/2009",4,1468,42.309052856,1.06549648667
"85","piepra","2019","1/6/2019",14,1468,42.309052856,1.06549648667
"85","piepra","2014","11/6/2014",6,1468,42.309052856,1.06549648667
"85","piepra","2014","28/4/2014",10,1468,42.309052856,1.06549648667
"85","piepra","2022","22/8/2022",2,1468,42.309052856,1.06549648667
"85","piepra","2007","22/7/2007",6,1468,42.309052856,1.06549648667
"85","piepra","2010","9/4/2010",3,1468,42.309052856,1.06549648667
"85","piepra","2020","23/6/2020",4,1468,42.309052856,1.06549648667
"85","piepra","2009","27/6/2009",3,1468,42.309052856,1.06549648667
"85","piepra","2019","27/8/2019",1,1468,42.309052856,1.06549648667
"85","piepra","2019","17/4/2019",2,1468,42.309052856,1.06549648667
"85","piepra","2021","26/9/2021",4,1468,42.309052856,1.06549648667
"85","piepra","2022","1/5/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2007","10/6/2007",18,1468,42.309052856,1.06549648667
"85","piepra","2015","4/8/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2020","12/9/2020",7,1468,42.309052856,1.06549648667
"85","piepra","2022","11/5/2022",1,1468,42.309052856,1.06549648667
"85","piepra","2019","23/7/2019",2,1468,42.309052856,1.06549648667
"85","piepra","2019","26/9/2019",3,1468,42.309052856,1.06549648667
"85","piepra","2016","23/9/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2007","29/5/2007",15,1468,42.309052856,1.06549648667
"85","piepra","2008","6/6/2008",1,1468,42.309052856,1.06549648667
"85","piepra","2014","8/5/2014",6,1468,42.309052856,1.06549648667
"85","piepra","2016","29/6/2016",2,1468,42.309052856,1.06549648667
"85","piepra","2014","16/9/2014",5,1468,42.309052856,1.06549648667
"85","piepra","2019","29/6/2019",8,1468,42.309052856,1.06549648667
"85","piepra","2009","15/8/2009",1,1468,42.309052856,1.06549648667
"85","piepra","2019","27/5/2019",6,1468,42.309052856,1.06549648667
"85","piepra","2009","15/5/2009",2,1468,42.309052856,1.06549648667
"85","piepra","2014","8/9/2014",3,1468,42.309052856,1.06549648667
"85","piepra","2019","10/7/2019",6,1468,42.309052856,1.06549648667
"85","piepra","2016","15/6/2016",3,1468,42.309052856,1.06549648667
"85","piepra","2016","13/7/2016",4,1468,42.309052856,1.06549648667
"85","piepra","2015","10/8/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2007","18/8/2007",4,1468,42.309052856,1.06549648667
"85","piepra","2014","14/3/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2014","11/8/2014",2,1468,42.309052856,1.06549648667
"85","piepra","2020","22/8/2020",5,1468,42.309052856,1.06549648667
"85","piepra","2009","4/4/2009",2,1468,42.309052856,1.06549648667
"85","piepra","2009","29/4/2009",7,1468,42.309052856,1.06549648667
"85","piepra","2010","20/3/2010",1,1468,42.309052856,1.06549648667
"85","piepra","2015","26/3/2015",1,1468,42.309052856,1.06549648667
"85","piepra","2016","12/6/2016",1,1468,42.309052856,1.06549648667
"85","piepra","2006","27/7/2006",5,1468,42.309052856,1.06549648667
"85","piepra","2014","31/7/2014",4,1468,42.309052856,1.06549648667
"85","piepra","2015","28/5/2015",5,1468,42.309052856,1.06549648667
"85","piepra","2015","22/6/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2009","23/8/2009",2,1468,42.309052856,1.06549648667
"85","piepra","2009","18/7/2009",3,1468,42.309052856,1.06549648667
"85","piepra","2014","26/6/2014",5,1468,42.309052856,1.06549648667
"85","piepra","2006","28/4/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2017","5/8/2017",1,1468,42.309052856,1.06549648667
"85","piepra","2016","23/3/2016",4,1468,42.309052856,1.06549648667
"85","piepra","2019","18/6/2019",4,1468,42.309052856,1.06549648667
"85","piepra","2014","16/8/2014",2,1468,42.309052856,1.06549648667
"85","piepra","2021","25/5/2021",2,1468,42.309052856,1.06549648667
"85","piepra","2006","10/9/2006",1,1468,42.309052856,1.06549648667
"85","piepra","2017","15/7/2017",6,1468,42.309052856,1.06549648667
"85","piepra","2014","7/4/2014",16,1468,42.309052856,1.06549648667
"85","piepra","2015","13/3/2015",2,1468,42.309052856,1.06549648667
"85","piepra","2007","8/4/2007",1,1468,42.309052856,1.06549648667
"85","piepra","2009","25/9/2009",3,1468,42.309052856,1.06549648667
"85","piepra","2006","14/8/2006",2,1468,42.309052856,1.06549648667
"85","piepra","2007","23/4/2007",3,1468,42.309052856,1.06549648667
"85","piepra","2017","26/8/2017",2,1468,42.309052856,1.06549648667
